Symbol,Date,Open,High,Low,Close,Volume
A,06-Mar-2020,77.95,78.9,76.495,78.56,2959900
AA,06-Mar-2020,11.36,11.77,10.8,11.01,10566400
AAAU,06-Mar-2020,16.79,16.85,16.39,16.69,311400
AACG,06-Mar-2020,0.96,1.01,0.96,1,8900
AADR,06-Mar-2020,49.65,49.84,49.23,49.61,18500
AAL,06-Mar-2020,15.02,17.12,14.8,15.97,54504900
AAMC,06-Mar-2020,22,24,20,23.94,2500
AAME,06-Mar-2020,2.52,2.52,2.5,2.5,700
AAN,06-Mar-2020,34.23,35.72,34.21,34.77,1040800
AAOI,06-Mar-2020,8.75,8.94,8.535,8.79,800600
AAON,06-Mar-2020,56.61,59.24,56.6,58.97,249200
AAP,06-Mar-2020,123.81,128.48,121.51,127.91,1207800
AAPL,06-Mar-2020,282,290.82,281.23,289.03,56544200
AAT,06-Mar-2020,41.25,41.875,40.04,41.28,372100
AAU,06-Mar-2020,0.39,0.3987,0.365,0.3684,355100
AAWW,06-Mar-2020,23.77,23.895,22.23,22.86,1030500
AAXJ,06-Mar-2020,68.18,68.36,67.43,68.09,1706200
AAXN,06-Mar-2020,72.46,75.64,71.55,74.44,814300
AB,06-Mar-2020,29.85,30.72,29.6,30.51,688200
ABB,06-Mar-2020,20.9,21.2,20.7508,21.02,2586700
ABBV,06-Mar-2020,88.73,89.76,87.26,88.82,12664500
ABC,06-Mar-2020,84.29,86.23,83.39,85.81,1760000
ABCB,06-Mar-2020,32.73,33.5,31.72,32.3,761100
ABEO,06-Mar-2020,2.88,2.9,2.66,2.72,1940300
ABEQ,06-Mar-2020,22.98,23.205,22.8227,23.1118,114700
ABEV,06-Mar-2020,3.25,3.36,3.24,3.33,84144100
ABG,06-Mar-2020,85.11,87.36,84.42,87.02,231400
ABIO,06-Mar-2020,4.03,4.03,3.6884,3.8,36700
ABM,06-Mar-2020,33.83,34.92,32.87,33.9,520400
ABMD,06-Mar-2020,152.04,158.17,150.89,157.08,737400
ABR,06-Mar-2020,11.9,12.47,11.71,12.09,1874300
ABR-A,06-Mar-2020,25.58,25.8326,25.52,25.52,3400
ABR-B,06-Mar-2020,25.3,25.38,25.15,25.15,4300
ABR-C,06-Mar-2020,25.77,25.8864,25.65,25.65,2700
ABT,06-Mar-2020,78.6,82.3,78.09,81.74,10647800
ABTX,06-Mar-2020,30.88,31.42,29.72,30.19,212000
ABUS,06-Mar-2020,3.25,3.25,2.9,2.97,251900
AC,06-Mar-2020,38,40.69,38,39.13,12900
ACA,06-Mar-2020,41.94,42.94,40.21,41.47,278200
ACAD,06-Mar-2020,43.44,44.5,40.68,41.91,1221100
ACAM,06-Mar-2020,10.1,10.1,10.1,10.1,1100
ACAMW,06-Mar-2020,0.88,0.88,0.88,0.88,100
ACB,06-Mar-2020,1.28,1.29,1.13,1.17,25019300
ACBI,06-Mar-2020,16.78,17.15,16.4,16.88,129100
ACC,06-Mar-2020,44.17,45.36,43.51,45.2,1165700
ACCO,06-Mar-2020,7.79,8.17,7.76,8.03,996000
ACE.W,06-Mar-2020,2.18,2.18,1.95,1.95,200
ACEL,06-Mar-2020,10.83,11.08,10.73,10.78,216800
ACER,06-Mar-2020,3.55,3.56,3.33,3.5,34700
ACES,06-Mar-2020,37.91,38.61,37.55,38.231,57700
ACGL,06-Mar-2020,39.77,40.93,39.39,40.7,1534100
ACGLO,06-Mar-2020,26.25,26.45,26.05,26.18,46600
ACGLP,06-Mar-2020,25.64,25.65,25.36,25.43,30900
ACH,06-Mar-2020,6.5,6.57,6.45,6.45,51800
ACHC,06-Mar-2020,29.59,30.47,28.53,29.48,774200
ACHV,06-Mar-2020,0.5,0.5,0.46,0.4699,524900
ACIA,06-Mar-2020,67,67,65.06,65.14,1431300
ACIO,06-Mar-2020,24.34,24.38,24.09,24.38,48500
ACIU,06-Mar-2020,7.11,7.35,6.8,6.95,97800
ACIW,06-Mar-2020,28.25,29.93,28.25,29.79,1305900
ACLS,06-Mar-2020,22.38,23.53,22.3,23.47,255800
ACM,06-Mar-2020,45.23,45.7,43.49,44.78,4157600
ACMR,06-Mar-2020,34.5,34.6,30.94,32.03,527300
ACN,06-Mar-2020,177.45,180.31,173.92,178.75,3284300
ACNB,06-Mar-2020,31.13,32.659,30.7478,31.32,27100
ACOR,06-Mar-2020,1.12,1.18,1.12,1.17,943000
ACP,06-Mar-2020,11.19,11.19,10.85,11.12,184500
ACRE,06-Mar-2020,15.54,15.7,15.01,15.54,467000
ACRS,06-Mar-2020,1.13,1.19,1.1,1.11,196700
ACRX,06-Mar-2020,1.33,1.44,1.32,1.43,1081100
ACSG,06-Mar-2020,25.5,25.5,25.4011,25.4011,100
ACSI,06-Mar-2020,32.6262,33.0751,32.3826,33.0751,1200
ACST,06-Mar-2020,0.42,0.44,0.41,0.4182,774600
ACT,06-Mar-2020,22.11,22.6464,22.11,22.6464,1500
ACTG,06-Mar-2020,2.19,2.29,2.19,2.22,157900
ACTTW,06-Mar-2020,1.25,1.29,1.2,1.29,49800
ACU,06-Mar-2020,23.41,23.78,23.0946,23.38,4500
ACV,06-Mar-2020,23.32,23.32,22.67,23.07,56400
ACWF,06-Mar-2020,27.86,28.2192,27.8428,28.2192,15900
ACWI,06-Mar-2020,71.5,72.6,71.07,72.23,4586200
ACWV,06-Mar-2020,92.05,93.3146,91.4088,93.02,880100
ACWX,06-Mar-2020,43.84,44.17,43.55,44.02,1429200
ACY,06-Mar-2020,3.66,3.6615,3.63,3.65,8100
ADAP,06-Mar-2020,3.66,3.66,3.41,3.49,295300
ADBE,06-Mar-2020,340.45,344.1599,326.6,336.77,5622900
ADC,06-Mar-2020,75.63,77.06,74.13,76.65,933300
ADES,06-Mar-2020,8.77,9.175,8.55,8.77,158700
ADI,06-Mar-2020,105,107.46,104.51,107,3801100
ADIL,06-Mar-2020,1.59,1.5934,1.4454,1.46,59600
ADM,06-Mar-2020,36.95,38.11,36.9,37.64,4051100
ADMA,06-Mar-2020,3.1,3.17,2.93,2.99,2539400
ADME,06-Mar-2020,29.3,30.23,29.3,30.23,41800
ADMP,06-Mar-2020,0.5406,0.56,0.51,0.5135,375700
ADMS,06-Mar-2020,3.84,3.96,3.68,3.89,332700
ADNT,06-Mar-2020,19.46,20.49,19.06,20.16,2261600
ADP,06-Mar-2020,153.42,160.11,153.005,159.15,3137400
ADPT,06-Mar-2020,26.66,27.39,26.18,27.04,690600
ADRE,06-Mar-2020,39.29,39.39,38.8283,39.25,7400
ADRO,06-Mar-2020,3.19,3.33,3.13,3.22,490200
ADS,06-Mar-2020,71.26,74.61,69.57,72.61,1166400
ADSK,06-Mar-2020,177.83,179.68,168.55,173.42,3272200
ADSW,06-Mar-2020,32.95,33.06,32.87,33.06,4896000
ADT,06-Mar-2020,5.71,6.3,5.65,5.92,3959100
ADTN,06-Mar-2020,7.85,8.23,7.71,7.87,261100
ADUS,06-Mar-2020,74.17,76.86,74.06,76.4,117600
ADVM,06-Mar-2020,12.82,13.29,10.62,11.87,2282900
ADX,06-Mar-2020,14.32,14.49,14.15,14.46,429800
ADXS,06-Mar-2020,0.8,0.82,0.75,0.7964,3201100
AE,06-Mar-2020,28.47,30,28.07,28.07,14500
AEB,06-Mar-2020,24.1,24.64,24.09,24.57,16000
AEE,06-Mar-2020,83.81,85.69,81.3,85.35,3040800
AEF,06-Mar-2020,6.68,6.7365,6.67,6.67,39300
AEFC,06-Mar-2020,25.65,25.7372,25.348,25.46,103600
AEG,06-Mar-2020,3.09,3.17,3.03,3.08,6901700
AEGN,06-Mar-2020,16.79,18.12,16.79,18.03,124300
AEHR,06-Mar-2020,2.02,2.02,1.8,1.8,162000
AEIS,06-Mar-2020,59.6,61.8,59.28,61.45,489400
AEL,06-Mar-2020,23.43,24.1,22.025,22.58,715800
AEL-A,06-Mar-2020,24.6,24.81,24.1751,24.38,127300
AEM,06-Mar-2020,53.53,53.73,51.08,53.06,2365300
AEMD,06-Mar-2020,2.66,2.7335,2.33,2.4,1676400
AEO,06-Mar-2020,11.31,12.21,11.22,11.94,7376300
AEP,06-Mar-2020,95.9,97.72,93.85,97.7,5815500
AEP-B,06-Mar-2020,54.85,56.01,53.93,55.54,169700
AER,06-Mar-2020,46,47.81,45.32,47.45,3716200
AERI,06-Mar-2020,16.2,16.49,14.8701,15.16,1274200
AES,06-Mar-2020,16.13,16.93,15.89,16.82,9374000
AESE,06-Mar-2020,2.23,2.29,2.15,2.24,65700
AESR,06-Mar-2020,9.31,9.3865,9.1536,9.3865,1200
AEY,06-Mar-2020,3.09,3.27,3.05,3.08,214100
AEYE,06-Mar-2020,3.84,3.84,3.58,3.65,13700
AEZS,06-Mar-2020,0.75,0.8,0.74,0.77,298500
AFB,06-Mar-2020,14.32,14.51,14.32,14.51,77500
